,code,type,m2,bathrooms,bedrooms,private_parking,common_parking,elevator,private_garden,common_garden,balcony,autonomous_heating,heating_type,energetic_class,year,city,zone,date,price
1921,47354145,flat,285,4,3,2,2,True,False,True,False,False,G,F,1800.0,Modena,Vaciglio,2023-07-26,650.000
1922,100063430,flat,173,2,3,2,0,True,False,False,True,True,M,E,1979.0,Modena,Madonnina - Tre Olmi,2023-07-26,320.000
1923,102959314,flat,158,3,3,2,0,False,True,False,True,True,M,,1917.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,595.000
1924,104930981,flat,86,1,2,0,1,True,False,True,False,False,S,A,2021.0,Modena,San Cataldo,2023-07-26,310.000
1925,100430388,flat,170,2,3,1,2,False,True,False,True,True,M,G,1960.0,Modena,Sacca - Stazione,2023-07-26,295.000
1926,101804309,flat,50,1,1,0,0,False,False,False,False,True,M,,1960.0,Modena,San Cataldo,2023-07-26,90.000
1927,100397288,house,100,2,3,1,1,False,True,False,True,True,M,,1984.0,Modena,Morane - Contrada,2023-07-26,
1928,100805375,townhouse,80,1,2,0,0,False,True,False,False,True,M,F,2000.0,Modena,Madonnina - Tre Olmi,2023-07-26,195.000
1929,98535124,flat,115,2,2,0,0,True,False,False,True,True,M,G,1980.0,Modena,Madonnina - Tre Olmi,2023-07-26,205.000
1930,93735668,house,154,2,3,1,0,False,True,False,False,True,M,G,1985.0,Modena,Albareto - Mulini Nuovi,2023-07-26,255.000
1931,104913059,flat,92,1,3,1,0,False,False,True,True,True,M,,1957.0,Modena,Crocetta,2023-07-26,161.000
1932,101246279,flat,100,1,2,1,0,True,False,False,True,False,M,,1980.0,Modena,Villaggio Giardino,2023-07-26,230.000
1933,104288413,flat,113,2,3,1,0,True,False,False,False,False,G,G,1978.0,Modena,Villaggio Giardino,2023-07-26,230.000
1934,101526159,flat,203,2,3,1,0,False,True,False,True,True,M,,1980.0,Modena,Cittanova - Marzaglia,2023-07-26,327.000
1935,102341550,flat,79,1,2,1,0,False,False,True,True,True,M,G,1960.0,Modena,Musicisti,2023-07-26,200.000
1936,104062697,house,180,2,3,1,1,False,True,False,False,True,M,G,1990.0,Modena,Crocetta,2023-07-26,255.000
1937,99337432,townhouse,140,2,3,1,2,False,True,False,False,True,M,E,1980.0,Modena,Crocetta,2023-07-26,550.000
1938,102597356,flat,125,1,2,1,1,True,False,False,True,False,G,G,1970.0,Modena,Viali,2023-07-26,240.000
1939,101416859,flat,65,1,2,0,0,False,False,False,False,True,M,G,1940.0,Modena,Crocetta,2023-07-26,138.000
1940,101068535,flat,102,1,2,0,0,False,False,False,True,True,M,G,1960.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,185.000
1941,102865776,flat,87,1,2,1,0,False,False,False,True,True,M,E,1953.0,Modena,Sacca - Stazione,2023-07-26,160.000
1942,101681461,flat,50,1,1,0,0,True,False,False,True,True,M,G,1970.0,Modena,Sacca - Stazione,2023-07-26,130.000
1943,104956359,flat,124,1,2,1,0,True,False,False,True,False,M,F,1970.0,Modena,San Faustino,2023-07-26,240.000
1944,104061271,townhouse,180,3,3,1,1,False,True,False,True,True,M,,1970.0,Modena,Villaggio Giardino,2023-07-26,460.000
1945,100266398,flat,141,2,3,1,0,False,False,False,True,False,M,F,1980.0,Modena,Viali,2023-07-26,380.000
1946,103131842,flat,53,1,2,0,0,False,False,False,False,True,M,G,1960.0,Modena,Villaggio Giardino,2023-07-26,100.000
1947,102317506,townhouse,180,2,3,1,0,False,True,False,True,True,M,G,1970.0,Modena,San Lazzaro,2023-07-26,380.000
1948,103793222,flat,250,2,3,2,0,True,False,False,True,False,G,E,1980.0,Modena,Villaggio Giardino,2023-07-26,348.000
1949,102904160,flat,112,1,2,1,1,True,True,False,True,False,M,A,2022.0,Modena,Musicisti,2023-07-26,
1950,102556870,flat,61,1,2,0,0,False,False,False,True,True,M,,1960.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,160.000
1951,103707474,flat,120,2,2,2,2,True,True,False,False,True,M,,2010.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,380.000
1952,100067196,flat,135,2,3,1,0,True,False,False,True,False,M,G,1974.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,290.000
1953,104391339,flat,130,1,3,0,0,False,False,False,False,False,G,,1400.0,Modena,Centro Storico,2023-07-26,410.000
1954,99137504,house,225,2,3,1,0,False,True,False,True,True,M,E,1996.0,Modena,Madonnina - Tre Olmi,2023-07-26,430.000
1955,103418818,flat,98,1,2,2,0,False,False,False,False,False,M,G,1960.0,Modena,Crocetta,2023-07-26,150.000
1956,104447849,flat,127,2,3,0,0,True,False,False,True,True,M,D,1995.0,Modena,Villaggio Giardino,2023-07-26,330.000
1957,100397914,flat,74,1,1,0,0,False,False,False,False,True,M,G,1950.0,Modena,San Cataldo,2023-07-26,
1958,100430708,flat,113,2,2,1,0,True,False,True,True,False,M,,1982.0,Modena,San Faustino,2023-07-26,225.000
1959,104391577,rustic,135,2,3,2,0,False,True,False,False,True,G,,1950.0,Modena,San Damaso,2023-07-26,345.000
1960,104574215,flat,98,1,2,1,1,True,False,False,True,True,M,,1992.0,Modena,Madonnina - Tre Olmi,2023-07-26,215.000
1961,99222920,flat,56,1,1,0,1,False,False,True,False,True,M,G,1960.0,Modena,Cittanova - Marzaglia,2023-07-26,120.000
1962,102881894,flat,135,2,2,0,0,False,False,False,False,True,M,,1890.0,Modena,Centro Storico,2023-07-26,458.000
1963,100336270,flat,71,1,2,0,0,True,False,False,False,True,M,A,1920.0,Modena,Centro Storico,2023-07-26,289.132
1964,99899136,flat,82,1,2,1,0,True,False,False,True,True,M,,1960.0,Modena,Musicisti,2023-07-26,195.000
1965,103282636,house,185,3,3,2,1,False,True,False,True,True,M,,1900.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,485.000
1966,103036564,flat,102,1,2,1,0,False,False,True,False,True,M,G,1965.0,Modena,Baggiovara,2023-07-26,162.500
1967,104486645,flat,103,1,2,0,1,True,False,True,True,True,M,A,1964.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,250.000
1968,100564368,flat,114,2,3,1,0,False,False,True,True,False,M,,1968.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,280.000
1969,101245663,flat,90,1,2,1,0,False,False,False,True,True,P,D,1970.0,Modena,San Cataldo,2023-07-26,190.000
1970,104393011,house,233,2,3,1,0,False,True,False,True,True,G,,1983.0,Modena,Madonnina - Tre Olmi,2023-07-26,310.000
1971,104503217,flat,90,1,2,0,0,True,False,False,True,False,M,G,1960.0,Modena,Viali,2023-07-26,270.000
1972,97204316,flat,65,1,2,1,0,False,False,False,False,True,M,F,1960.0,Modena,Villaggio Giardino,2023-07-26,168.000
1973,102562402,flat,94,2,2,2,0,True,False,False,True,False,M,,2000.0,Modena,Villaggio Giardino,2023-07-26,300.000
1974,104694587,flat,78,1,2,0,0,False,False,False,False,True,M,,1980.0,Modena,Centro Storico,2023-07-26,"23.343,00"
1975,100425512,flat,155,2,4,1,0,True,False,True,True,False,M,,1965.0,Modena,San Faustino,2023-07-26,395.000
1976,104495749,rustic,177,3,6,0,0,False,False,False,False,True,M,,1980.0,Modena,Torrazzi,2023-07-26,"117.200,00"
1977,103017394,flat,67,1,2,1,0,False,False,True,False,True,M,G,1965.0,Modena,Baggiovara,2023-07-26,142.500
1978,104479329,flat,64,1,1,1,0,True,False,True,True,False,M,G,1975.0,Modena,San Lazzaro,2023-07-26,125.000
1979,104455243,house,152,2,4,0,0,False,False,False,False,True,M,,1980.0,Modena,Centro Storico,2023-07-26,"173.250,00"
1980,101280065,flat,80,1,2,1,1,False,False,True,True,False,G,,1960.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,179.000
1981,104484343,flat,89,1,2,1,0,False,False,False,False,True,G,,1950.0,Modena,Baggiovara,2023-07-26,
1982,104798617,flat,75,1,1,0,0,False,False,False,False,True,M,G,1800.0,Modena,Centro Storico,2023-07-26,168.000
1983,95774086,townhouse,379,4,6,1,3,False,True,False,False,True,M,G,1930.0,Modena,Baggiovara,2023-07-26,225.000
1984,102281668,house,174,2,2,1,3,False,True,False,False,True,G,C,2010.0,Modena,Albareto - Mulini Nuovi,2023-07-26,355.000
1985,105000973,flat,173,3,3,1,1,False,True,False,True,True,P,C,2023.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,595.000
1986,101671359,flat,128,2,3,1,0,False,False,True,True,False,M,E,1960.0,Modena,Villaggio Zeta,2023-07-26,315.000
1987,103055028,flat,85,1,2,1,1,False,False,False,True,False,M,F,1962.0,Modena,San Faustino,2023-07-26,165.000
1988,101517483,flat,95,1,2,1,0,False,False,True,True,False,M,,1970.0,Modena,Villaggio Giardino,2023-07-26,185.000
1989,104375645,flat,100,1,2,1,1,False,False,True,True,False,M,G,1964.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,188.000
1990,100012866,flat,81,1,2,0,0,True,False,False,False,True,S,A,1920.0,Modena,Centro Storico,2023-07-26,328.697
1991,101069665,flat,203,2,3,0,0,True,False,False,False,True,M,G,1900.0,Modena,Centro Storico,2023-07-26,380.000
1992,101069523,flat,107,1,2,0,0,True,False,False,False,True,M,G,1900.0,Modena,Centro Storico,2023-07-26,195.000
1993,104694465,house,753,4,8,0,0,False,False,False,False,True,M,,1980.0,Modena,Torrazzi,2023-07-26,"780.000,00"
1994,102748930,flat,170,2,3,0,0,False,False,True,True,True,M,F,1975.0,Modena,San Faustino,2023-07-26,260.000
1995,104071669,flat,77,1,2,0,0,False,False,False,False,True,M,,1980.0,Modena,Centro Storico,2023-07-26,"182.625,00"
1996,104489329,flat,78,1,2,0,0,False,False,True,True,True,M,G,1070.0,Modena,Albareto - Mulini Nuovi,2023-07-26,98.000
1997,104071663,flat,88,1,2,0,0,False,False,False,False,True,M,,1980.0,Modena,Centro Storico,2023-07-26,"253.125,00"
1998,104757933,flat,84,1,2,0,0,False,False,False,False,True,M,,1980.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,"84.000,00"
1999,103538606,flat,35,1,4,0,0,False,False,False,False,True,M,,1980.0,Modena,Crocetta,2023-07-26,"39.656,00"
2000,103366746,flat,85,1,3,0,0,False,False,False,False,True,M,,1980.0,Modena,Sant'Agnese - Università,2023-07-26,"127.650,00"
2001,98580188,townhouse,183,2,3,1,2,False,True,False,False,True,M,G,1960.0,Modena,San Damaso,2023-07-26,345.000
2002,104485697,flat,173,2,2,0,0,True,False,False,False,True,M,,1900.0,Modena,Centro Storico,2023-07-26,450.000
2003,104806861,flat,76,1,2,0,0,False,False,False,False,True,M,,1980.0,Modena,Centro Storico,2023-07-26,"35.521,00"
2004,104806803,rustic,148,3,3,0,0,False,False,False,False,True,M,,1980.0,Modena,Centro Storico,2023-07-26,"185.250,00"
2005,102149946,house,189,2,2,1,3,False,True,False,False,True,G,C,2010.0,Modena,Albareto - Mulini Nuovi,2023-07-26,455.000
2006,79210847,flat,150,2,3,1,0,True,False,False,True,False,M,G,1970.0,Modena,Viali,2023-07-26,540.000
2007,102545812,flat,130,2,3,1,0,False,False,True,True,False,G,G,1970.0,Modena,Villaggio Zeta,2023-07-26,315.000
2008,97358568,flat,166,1,3,1,2,False,False,True,True,True,M,F,1970.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,365.000
2009,105026971,flat,106,1,2,1,0,True,False,True,True,False,M,,1969.0,Modena,Musicisti,2023-07-26,259.000
2010,103552942,flat,75,1,2,0,1,False,False,False,True,True,M,G,1960.0,Modena,Sacca - Stazione,2023-07-26,165.000
2011,100422460,flat,120,1,2,1,0,True,False,True,True,False,M,G,1970.0,Modena,Sacca - Stazione,2023-07-26,180.000
2012,103797092,flat,115,1,2,1,1,True,False,True,True,False,M,,1970.0,Modena,Sacca - Stazione,2023-07-26,290.000
2013,102188526,house,250,2,3,2,2,False,True,False,False,True,M,G,1975.0,Modena,Sacca - Stazione,2023-07-26,375.000
2014,104566427,flat,108,2,2,0,1,False,False,True,False,True,M,C,1980.0,Modena,Villaggio Giardino,2023-07-26,250.000
2015,103778180,flat,125,1,2,1,1,True,False,True,False,False,M,G,1972.0,Modena,Villaggio Zeta,2023-07-26,210.000
2016,102912502,flat,110,2,2,0,0,True,False,True,True,True,M,E,1975.0,Modena,San Faustino,2023-07-26,285.000
2017,96519010,flat,95,1,3,1,1,True,False,False,True,False,M,G,1960.0,Modena,Crocetta,2023-07-26,160.000
2018,102961120,flat,91,1,2,2,0,False,True,False,False,True,M,G,1965.0,Modena,Baggiovara,2023-07-26,175.000
2019,103789218,house,120,3,3,1,1,False,True,False,True,True,M,,1962.0,Modena,Sacca - Stazione,2023-07-26,295.000
2020,102589410,flat,95,1,2,1,1,True,False,True,True,False,M,F,1965.0,Modena,Sacca - Stazione,2023-07-26,170.000
2021,92298334,house,250,2,3,2,1,False,False,False,True,True,M,F,1960.0,Modena,Sant'Agnese - Università,2023-07-26,570.000
2022,103459240,flat,110,1,2,0,1,False,True,False,False,True,M,F,1940.0,Modena,Sacca - Stazione,2023-07-26,230.000
2023,99872774,house,174,3,3,1,1,False,True,False,True,True,M,G,1980.0,Modena,Crocetta,2023-07-26,299.000
2024,104181813,flat,100,1,2,1,0,True,False,False,True,False,M,D,1970.0,Modena,Sacca - Stazione,2023-07-26,195.000
2025,101486717,flat,114,1,1,0,0,True,False,False,True,True,M,G,1900.0,Modena,Centro Storico,2023-07-26,480.000
2026,104299311,flat,116,2,3,1,0,True,False,False,True,False,M,D,1970.0,Modena,Musicisti,2023-07-26,315.000
2027,103218076,flat,75,1,2,1,1,False,False,False,False,True,M,G,1965.0,Modena,Villaggio Giardino,2023-07-26,168.000
2028,103793712,flat,100,1,2,0,0,True,False,True,False,False,M,E,1980.0,Modena,Villaggio Zeta,2023-07-26,238.000
2029,103986939,house,315,3,4,2,2,False,True,False,True,True,S,,2022.0,Modena,Villaggio Zeta,2023-07-26,725.000
2030,101068353,flat,92,1,2,0,0,True,False,False,True,False,M,E,1979.0,Modena,Musicisti,2023-07-26,268.000
2031,91764148,house,182,2,3,1,0,False,True,False,False,True,M,A,2014.0,Modena,Cittanova - Marzaglia,2023-07-26,460.000
2032,102786026,flat,75,1,1,0,0,True,False,False,True,False,G,G,1965.0,Modena,Musicisti,2023-07-26,155.000
2033,100240966,penthouse,91,1,2,0,0,True,False,False,True,False,G,C,1970.0,Modena,Musicisti,2023-07-26,268.000
2034,102917226,flat,96,1,2,1,0,True,False,False,True,False,G,G,1970.0,Modena,Musicisti,2023-07-26,180.000
2035,102561830,flat,79,1,2,0,1,False,False,False,True,True,M,G,1960.0,Modena,Crocetta,2023-07-26,165.000
2036,102787448,flat,85,1,2,0,0,True,False,False,True,False,G,G,1965.0,Modena,Musicisti,2023-07-26,165.000
2037,94120182,house,248,3,3,1,1,False,True,False,False,True,M,A,2023.0,Modena,San Damaso,2023-07-26,530.000
2038,102176368,house,300,4,6,1,0,False,True,False,False,True,M,,1600.0,Modena,Cittanova - Marzaglia,2023-07-26,285.000
2039,91630046,house,230,4,3,1,2,False,True,False,True,True,M,G,1983.0,Modena,Vaciglio,2023-07-26,490.000
2040,104049565,house,385,i,i,0,0,False,True,False,False,True,M,G,1989.0,Modena,Baggiovara,2023-07-26,715.000
2041,104951185,flat,90,1,2,1,0,False,False,False,False,False,G,G,1960.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,215.000
2042,105004003,flat,100,1,2,1,0,False,False,False,True,True,M,G,1968.0,Modena,San Cataldo,2023-07-26,189.000
2043,104739021,flat,95,1,2,1,0,True,False,False,True,False,M,G,1960.0,Modena,Sacca - Stazione,2023-07-26,170.000
2044,103771776,flat,125,2,3,1,1,False,False,True,True,False,G,E,1975.0,Modena,Villaggio Zeta,2023-07-26,315.000
2045,102341130,flat,166,1,3,0,3,False,False,False,True,True,G,F,1970.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,365.000
2046,104662203,flat,109,1,2,1,0,False,False,True,True,False,M,C,1960.0,Modena,San Cataldo,2023-07-26,225.000
2047,104532425,flat,102,1,2,0,0,False,False,True,False,True,M,,1960.0,Modena,Madonnina - Tre Olmi,2023-07-26,270.000
2048,100335708,house,390,4,6,1,0,True,True,False,True,True,G,D,1997.0,Modena,San Faustino,2023-07-26,780.000
2049,102251352,flat,74,1,2,0,1,True,False,True,True,False,M,F,1970.0,Modena,San Faustino,2023-07-26,205.000
2050,104579743,house,600,4,5,1,7,False,True,False,False,True,M,G,2004.0,Modena,Baggiovara,2023-07-26,1.500.000
2051,104992079,house,253,2,4,2,0,False,True,False,True,True,M,F,1990.0,Modena,Cittanova - Marzaglia,2023-07-26,348.000
2052,102762256,flat,180,2,4,0,0,True,False,False,False,True,M,G,1920.0,Modena,Centro Storico,2023-07-26,
2053,102278918,flat,118,2,3,1,1,True,False,False,True,False,M,D,1964.0,Modena,Musicisti,2023-07-26,315.000
2054,104665233,flat,98,1,2,1,1,True,False,False,True,True,G,G,1978.0,Modena,Villaggio Giardino,2023-07-26,170.000
2055,99874458,flat,125,2,3,1,1,True,False,True,True,False,M,G,1970.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,385.000
2056,98666804,flat,148,2,4,1,1,True,False,True,True,False,G,G,1960.0,Modena,Villaggio Giardino,2023-07-26,282.000
2057,103903587,house,160,2,2,1,1,False,True,False,True,True,G,E,2005.0,Modena,Madonnina - Tre Olmi,2023-07-26,430.000
2058,102459728,flat,100,1,3,1,1,False,False,False,False,True,M,G,1960.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,189.000
2059,104979711,house,115,2,2,1,1,False,True,False,True,True,M,,1980.0,Modena,Morane - Contrada,2023-07-26,365.000
2060,104566375,flat,98,1,2,0,0,False,False,True,False,True,M,C,1980.0,Modena,Villaggio Giardino,2023-07-26,230.000
2061,96357280,flat,210,3,3,1,1,True,False,True,True,True,M,A,2019.0,Modena,San Faustino,2023-07-26,595.000
2062,99041284,townhouse,221,2,2,2,0,False,True,False,False,True,M,F,1950.0,Modena,Crocetta,2023-07-26,278.000
2063,100366884,flat,50,1,1,0,1,False,False,True,False,True,M,G,1950.0,Modena,San Cataldo,2023-07-26,120.000
2064,104977707,flat,100,1,2,1,1,True,False,True,False,True,G,,2000.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,249.000
2065,98645322,townhouse,285,3,4,0,3,False,True,False,False,True,G,G,1950.0,Modena,Cittanova - Marzaglia,2023-07-26,230.000
2066,95862850,flat,140,2,3,1,0,False,False,False,True,False,G,E,1970.0,Modena,Sant'Agnese - Università,2023-07-26,340.000
2067,104390859,flat,125,2,2,1,0,True,False,False,True,False,G,E,1960.0,Modena,Viali,2023-07-26,275.000
2068,104956575,flat,73,1,2,1,1,False,False,False,False,True,G,F,1970.0,Modena,Baggiovara,2023-07-26,
2069,104101685,flat,73,1,2,1,1,False,False,False,False,True,G,F,1970.0,Modena,Baggiovara,2023-07-26,
2070,102607570,flat,169,2,3,1,1,True,False,False,True,False,G,,1978.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,339.000
2071,102589160,penthouse,169,2,3,0,0,True,False,True,False,False,S,A,2024.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,590.733
2072,104447993,penthouse,260,3,3,1,2,True,False,False,True,False,G,A,2014.0,Modena,San Faustino,2023-07-26,740.000
2073,100838239,flat,120,2,3,1,0,False,False,False,True,False,M,F,1960.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,280.000
2074,95752524,flat,190,2,3,1,0,True,False,False,True,False,G,G,1960.0,Modena,Musicisti,2023-07-26,395.000
2075,101050673,flat,158,2,4,1,0,True,False,False,True,False,M,F,1960.0,Modena,San Faustino,2023-07-26,395.000
2076,104237673,flat,92,1,2,1,1,False,False,True,True,True,M,G,1965.0,Modena,Sacca - Stazione,2023-07-26,195.000
2077,80064661,house,300,4,3,2,1,False,True,False,False,True,M,G,1980.0,Modena,San Damaso,2023-07-26,590.000
2078,67301731,house,225,3,3,2,1,False,True,False,False,True,M,,2017.0,Modena,San Faustino,2023-07-26,519.000
2079,104266321,flat,206,2,3,1,0,True,False,False,True,False,G,,1960.0,Modena,Viali,2023-07-26,550.000
2080,104852757,flat,40,1,1,0,0,False,False,False,False,True,M,G,1960.0,Modena,Musicisti,2023-07-26,120.000
2081,100710609,flat,96,1,2,0,0,False,False,False,False,True,M,G,1950.0,Modena,Cittanova - Marzaglia,2023-07-26,124.000
2082,87640074,townhouse,440,2,3,2,4,False,True,False,True,True,M,F,1950.0,Modena,Sant'Agnese - Università,2023-07-26,570.000
2083,102884746,flat,101,1,2,1,0,True,False,True,True,False,M,G,1965.0,Modena,Sacca - Stazione,2023-07-26,160.000
2084,103132626,flat,135,1,3,1,1,True,False,True,True,False,M,G,1965.0,Modena,Musicisti,2023-07-26,238.000
2085,105016593,flat,93,1,2,1,0,False,False,True,True,False,M,F,1970.0,Modena,San Faustino,2023-07-26,225.000
2086,104924781,flat,110,1,2,1,0,True,False,False,True,False,M,G,1960.0,Modena,Musicisti,2023-07-26,265.000
2087,103256392,flat,95,1,2,0,0,False,False,True,False,True,M,,1961.0,Modena,Villanova,2023-07-26,245.000
2088,102712082,flat,95,1,3,0,0,True,False,False,False,True,M,,2010.0,Modena,Villanova,2023-07-26,250.000
2089,100806729,flat,102,1,2,0,0,False,False,False,True,True,G,G,1960.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,185.000
2090,95874178,flat,230,3,5,2,0,True,False,False,True,False,G,G,1968.0,Modena,Sant'Agnese - Università,2023-07-26,395.000
2091,104163485,flat,250,2,4,0,0,False,True,False,True,True,G,,1940.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,
2092,98812690,flat,125,2,3,0,0,False,False,False,False,True,M,D,1900.0,Modena,Centro Storico,2023-07-26,398.000
2093,103286366,townhouse,245,1,2,2,2,False,True,False,False,True,M,G,1994.0,Modena,Sant'Agnese - Università,2023-07-26,570.000
2094,101849646,house,450,4,5,2,4,False,True,False,True,True,M,G,1971.0,Modena,Modena Est,2023-07-26,610.000
2095,103292108,flat,155,2,4,1,1,True,False,False,True,False,G,D,1963.0,Modena,San Faustino,2023-07-26,395.000
2096,103038644,flat,40,1,1,0,0,False,False,False,False,False,M,G,1980.0,Modena,San Cataldo,2023-07-26,95.000
2097,102967438,flat,146,2,3,1,0,True,False,True,True,False,G,G,1976.0,Modena,Modena Est,2023-07-26,198.000
2098,103116488,flat,83,1,1,0,0,True,False,False,True,False,G,,1965.0,Modena,Musicisti,2023-07-26,135.000
2099,102603590,rustic,560,4,6,0,0,False,True,False,False,True,M,F,1960.0,Modena,San Damaso,2023-07-26,700.000
2100,103896063,flat,90,1,2,1,0,False,False,True,True,False,M,E,1967.0,Modena,Sant'Agnese - Università,2023-07-26,
2101,103518494,flat,45,1,1,0,1,True,False,True,False,False,M,G,1980.0,Modena,San Faustino,2023-07-26,78.000
2102,101817881,house,183,2,3,1,0,False,True,False,True,True,G,E,2005.0,Modena,Madonnina - Tre Olmi,2023-07-26,430.000
2103,102592190,flat,135,1,2,2,0,False,False,True,True,False,G,F,1975.0,Modena,Crocetta,2023-07-26,240.000
2104,102595500,penthouse,140,2,3,1,1,True,False,False,True,False,G,F,1970.0,Modena,Sant'Agnese - Università,2023-07-26,445.000
2105,103079250,flat,130,2,3,1,0,False,False,True,True,False,M,F,1963.0,Modena,Villaggio Zeta,2023-07-26,315.000
2106,104891277,flat,155,1,3,1,0,True,False,True,True,False,M,F,1970.0,Modena,Sant'Agnese - Università,2023-07-26,350.000
2107,96933476,flat,150,2,3,1,0,True,False,True,False,False,M,B,2012.0,Modena,Centro Storico,2023-07-26,615.000
2108,104893281,flat,100,1,2,0,0,False,False,True,False,True,G,G,1986.0,Modena,Modena Est,2023-07-26,150.000
2109,82466070,house,220,3,4,1,2,False,True,False,True,True,G,G,1960.0,Modena,San Faustino,2023-07-26,545.000
2110,102370856,flat,85,1,2,1,0,False,False,True,True,True,M,G,1964.0,Modena,Sant'Agnese - Università,2023-07-26,182.000
2111,91132906,townhouse,199,2,3,2,2,False,True,False,False,True,M,F,2010.0,Modena,Torrazzi,2023-07-26,530.000
2112,103840967,flat,138,1,3,1,0,False,False,False,True,True,M,F,2018.0,Modena,Crocetta,2023-07-26,230.000
2113,102908902,house,140,3,3,1,1,False,True,False,True,True,M,,1985.0,Modena,Morane - Contrada,2023-07-26,360.000
2114,102408892,flat,100,1,2,1,0,False,False,True,True,True,M,G,1960.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,180.000
2115,101676301,flat,143,2,3,1,0,True,False,False,True,False,G,G,1970.0,Modena,Sant'Agnese - Università,2023-07-26,350.000
2116,102493064,flat,166,1,3,2,3,False,False,True,True,True,G,F,1970.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,365.000
2117,104417419,flat,79,1,2,1,1,False,False,False,False,True,M,G,1950.0,Modena,Baggiovara,2023-07-26,
2118,104439721,flat,80,1,2,1,0,False,True,False,False,True,M,G,1950.0,Modena,Baggiovara,2023-07-26,175.000
2119,103924803,flat,116,2,3,1,0,True,False,False,True,False,G,F,1965.0,Modena,San Lazzaro,2023-07-26,280.000
2120,103712706,penthouse,157,2,3,1,1,True,False,False,False,True,G,E,2008.0,Modena,Villaggio Giardino,2023-07-26,465.000
2121,102270166,flat,100,1,2,1,1,True,False,False,True,False,M,G,1960.0,Modena,Sacca - Stazione,2023-07-26,165.000
2122,103132794,flat,100,1,2,0,0,True,False,True,True,False,M,G,1960.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,
2123,104112455,flat,108,1,2,1,1,False,False,True,True,False,M,G,1965.0,Modena,Villanova,2023-07-26,160.000
2124,104267411,flat,99,1,2,1,0,False,False,False,True,False,M,,1960.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,180.000
2125,102255934,flat,125,2,2,1,1,True,False,False,False,True,M,,2004.0,Modena,San Faustino,2023-07-26,385.000
2126,101677411,townhouse,401,4,4,2,0,False,True,False,False,True,M,G,2006.0,Modena,Sacca - Stazione,2023-07-26,700.000
2127,98752962,flat,123,2,2,1,1,False,False,True,True,False,G,F,1980.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,235.000
2128,104413793,flat,57,1,1,0,0,False,False,False,False,True,M,,1970.0,Modena,Villaggio Zeta,2023-07-26,60.000
2129,99450548,flat,138,2,3,1,1,True,False,True,False,True,M,A,2024.0,Modena,Morane - Contrada,2023-07-26,468.962
2130,103793600,flat,180,2,3,1,0,True,False,False,True,False,G,,1960.0,Modena,Viali,2023-07-26,490.000
2131,101719119,flat,109,1,2,1,0,True,False,False,True,False,M,G,1970.0,Modena,Villaggio Giardino,2023-07-26,148.000
2132,104926855,flat,121,2,3,0,3,True,False,False,True,True,M,,1965.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,350.000
2133,103117994,flat,102,1,2,1,0,True,False,False,True,False,M,,1965.0,Modena,Musicisti,2023-07-26,180.000
2134,103795146,house,356,3,4,0,4,False,True,False,False,True,G,,1965.0,Modena,San Damaso,2023-07-26,395.000
2135,102762000,flat,110,1,2,1,1,False,False,True,True,True,M,F,1960.0,Modena,Sacca - Stazione,2023-07-26,190.000
2136,104391543,flat,250,2,4,2,0,True,False,False,True,False,G,,1960.0,Modena,Sant'Agnese - Università,2023-07-26,395.000
2137,101344171,flat,122,2,3,1,0,False,False,False,True,False,M,,1968.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,280.000
2138,104649791,flat,119,1,3,2,2,False,False,True,True,False,G,,1968.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,310.000
2139,102964612,flat,230,3,4,2,2,False,True,False,True,True,M,,1975.0,Modena,Crocetta,2023-07-26,348.000
2140,103549504,flat,115,1,3,1,0,False,False,True,True,True,M,G,1957.0,Modena,Buon Pastore - Parco Amendola,2023-07-26,210.000
